pecha_id,batch,ann_id,raw_start,raw_end,start,end,action,dropped,reason
P000087,old,daf2c3d6c5264dafa889eab6ae3def81,306083,306119,306083,306119,keep,False,
P000087,old,80abe67732ed4063bb7c40389bf524f4,306387,306418,306387,306418,keep,False,
P000087,old,61ba246c3d634529bc2ad167d3433b4b,306736,306870,306736,306870,keep,False,
P000087,old,00b1569f692d44a2b9ac39d4d8f49d58,307184,307210,307184,307210,keep,False,
P000087,old,33befaa18cbf491f9a2925295ec819d6,307547,307577,307547,307577,keep,False,
P000087,old,48d05d095a864bd8b1e0d178c984b521,307728,307768,307728,307768,keep,False,
P000087,old,9a49139505e145459b9b5168a2aae441,307933,307956,307933,307956,keep,False,
P000087,old,369d4f4465ac4ff7b66afd19fe909af0,308118,308145,308118,308145,keep,False,
P000087,old,be8f34405de84589b0a464920a8a4431,308337,308365,308337,308365,keep,False,
P000087,old,df6e486fe7e242a999a913eeba33063f,308468,308515,308468,308515,keep,False,
P000087,old,1395bd0b711d4723901b59f706a0b2e6,309377,309408,309377,309408,keep,False,
P000087,old,49f90e7fa66b42ddb0993de16ed853c7,310059,310093,310059,310093,keep,False,
P000087,old,7ac767447ced4448b4a55f514b4ab75a,310422,310454,310422,310454,keep,False,
P000087,old,57b9f1ee5dc34783929c4603c6cfe24e,310925,310957,310925,310957,keep,False,
P000087,old,84a86db9431b4eadb68ac8c6acfc0874,311266,311295,311266,311295,keep,False,
P000087,old,3a9297306a8a4ce0b53a62cab8571d64,311926,311957,311926,311957,keep,False,
P000087,old,579104614d5a4f9fb11e163c8079ddcc,312545,312574,312545,312574,keep,False,
P000087,old,6cbbdfe39f7b40dfbd2b71af5c697ee1,312932,312960,312932,312960,keep,False,
P000087,old,701faa88a99545f1808c48b0a79f8da8,313528,313563,313528,313563,keep,False,
P000087,old,563367db201a4490b3bbf3a524ab85c3,313866,313919,313866,313919,keep,False,
P000087,old,7835aabe9ae249c8b74aad84e3787705,314086,314124,314086,314124,keep,False,
P000087,old,dc3bc4053aa54400ae6d4cb87c191066,314278,314316,314278,314316,keep,False,
P000087,old,d0fb3604f6824d87b50b1dc6127d964e,314480,314516,314480,314516,keep,False,
P000087,old,e69afd329b6546ed933cc734b2c14da7,314676,314705,314676,314705,keep,False,
P000087,old,5cadb16a8eca48e5a75cd6019f50d968,314908,315156,314908,315156,keep,False,
P000087,old,937b7e843c714948a9dda0ab69f15dcd,315315,315344,315315,315344,keep,False,
P000087,old,2208dd3f2d564301b4f1c8661b53891c,315546,315727,315546,315727,keep,False,
P000087,old,0168bca1d95c4b1d88e1d072c8d5f1df,315967,315989,315967,315989,keep,False,
P000087,old,cbf5c8da458d4bd9aacdbde322e51b40,316191,316210,316191,316210,keep,False,
P000087,old,7dc07b87171c46cc85d5226d5d6e0fb7,316431,316460,316431,316460,keep,False,
P000087,old,9c012e6c19fd45e096d0b2622e154303,316677,316708,316677,316708,keep,False,
P000087,old,3e5653cf21d64367a7b99342600d0cd3,316931,316955,316931,316955,keep,False,
P000087,old,fad96909530d470e991bb5b253a419a4,317609,317649,317609,317649,keep,False,
P000087,old,436011052b974c0ca3ea81c6f899746e,318049,318247,318049,318247,keep,False,
P000087,old,42ce33fbcdb54f429931bc50694de157,318432,318474,318432,318474,keep,False,
P000087,old,5cc94a21fd5e42318af96b2a378058dd,318634,318662,318634,318662,keep,False,
P000087,old,0b139af567c54f05aa35684415fbe832,319339,319373,319339,319373,keep,False,
P000087,old,355f9f9154ab44e98c329135d1265444,319542,319574,319542,319574,keep,False,
P000087,old,9a6b0247aa1f4baa8729196c80477261,319906,319933,319906,319933,keep,False,
P000087,old,530d4d3e91064b5a8a125adeee397a62,320099,320250,320099,320250,keep,False,
P000087,old,d1de3b6faa344b57b5fea5105dcde317,320456,320493,320456,320493,keep,False,
P000087,old,1ceeade4601f45b0894aec3ab9d0b904,320700,320740,320700,320740,keep,False,
P000087,old,cd9fa1ff23a04404a8ef3558497a34d8,320975,321009,320975,321009,keep,False,
P000087,old,aa7b6ffae82b40f8aa811f507533ccfc,321257,321290,321257,321290,keep,False,
P000087,old,1e6349894dc8491290fea8bbdca62ab8,321698,321728,321698,321728,keep,False,
P000087,old,337f587c1d784bd399bcc312f315145b,321831,321878,321831,321878,keep,False,
P000087,old,c4ebba35af184dd3ac71789b465850ce,322668,322697,322668,322697,keep,False,
P000087,old,5462f265fd104cea824504007e6b5308,323109,323141,323109,323141,keep,False,
P000087,old,c4b565e786a14af9aef0c220a1a1d09a,327348,327805,327348,327805,keep,False,
P000087,old,76a602a746a548a79b78c1647809e402,327972,328002,327972,328002,keep,False,
P000087,old,79e512f1546440e3901f2ca6adb1c515,328169,328199,328169,328199,keep,False,
P000087,old,4866d87dd2aa4219be5ae848772fa318,328361,328390,328361,328390,keep,False,
P000087,old,664c7f076d864c18a1b3e0afda5b650f,328550,328609,328550,328609,keep,False,
P000087,old,bf9f265f69214e769189669bff0d69df,328758,328791,328758,328791,keep,False,
P000087,old,c655c5ac43a04be6b1ea298341b7ee19,328958,328990,328958,328990,keep,False,
P000087,old,be84be7f120e4da6a24646ac4262f3e7,329161,329195,329161,329195,keep,False,
P000087,old,e7759efb6fb94d70a5d0bce709c49dae,329357,329390,329357,329390,keep,False,
P000087,old,f6164aa49934417db1d8c1a256c9d0b5,329559,329592,329559,329592,keep,False,
P000087,old,f0c32d8fddc142c189152c46219bf46a,329757,329815,329757,329815,keep,False,
P000087,old,9e9368e687d74a9ea81bc598a3ff73fb,329976,330019,329976,330019,keep,False,
P000087,old,0a7c724ed178409e94939278bf5536de,330187,330232,330187,330232,keep,False,
P000087,old,e3ede53b53fe49b0be0e9af08f8922f5,330403,330439,330403,330439,keep,False,
P000087,old,3a565054d206477cb2cf96f47467f2ff,330597,330627,330597,330627,keep,False,
P000087,old,6d81dad685444583b078299c8ab05ea0,330890,330915,330890,330915,keep,False,
P000087,old,6f7c67d737ff45d48b57548af6af9263,331022,331158,331022,331158,keep,False,
P000087,old,e81f8bbadad5481da7e09ec99e550b08,331318,331357,331318,331357,keep,False,
P000087,old,619931872605462abcf61ced5f7c3a3d,331523,331555,331523,331555,keep,False,
P000087,old,0d6fb26faeef4a788130ab2b2065c94a,331729,331763,331729,331763,keep,False,
P000087,old,cba180c43ef9499cb0e5ba5ac05c66f8,332118,332154,332118,332154,keep,False,
P000087,old,93cc73dcfb8449cfa4582e468aed33a7,332322,332382,332322,332382,keep,False,
P000087,old,f0283a80810b4a11ae8208e847e9a238,332534,332573,332534,332573,keep,False,
P000087,old,d020a7b9cee7457e8a35347d3df47a76,332739,332769,332739,332769,keep,False,
P000087,old,f1ce51de9ee941d0bd54154a655c16d7,332927,332957,332927,332957,keep,False,
P000087,old,30a7390585d64e578b5fb49f6f792ff2,333234,333270,333234,333270,keep,False,
P000087,old,88aad3e834bf468889c9aeedaae252de,333456,333496,333456,333496,keep,False,
P000087,old,bbbb0354afbe423a9d27089600e39893,333657,333691,333657,333691,keep,False,
P000087,old,a790a33c793a4024843511ab44e955bd,333931,333966,333931,333966,keep,False,
P000087,old,9c75ba6a6c7d49d2a07883288d9b6c5f,334164,334220,334164,334220,keep,False,
P000087,old,35a193d0e59949649fdeca5dc3c8c730,334384,334444,334384,334444,keep,False,
P000087,old,dfe5ee10dcf047098943a17052b3bd77,335071,335106,335071,335106,keep,False,
P000087,old,e42b7f6569fe4bad8c8893610b3085c3,335190,335493,335190,335493,keep,False,
P000087,old,ac632337795a4110a0688446bb53d3bd,335664,335689,335664,335689,keep,False,
P000087,old,712b20b9325b4d03945697c9dc08984b,335857,335911,335857,335911,keep,False,
P000087,old,868c72e260b24eef8a4ee4fecce54abe,336073,336096,336073,336096,keep,False,
P000087,old,aa94ae7a363a4244b726f9475961ead5,336277,336315,336277,336315,keep,False,
P000087,old,91d16658b6354ce28c104d8c7b147dfc,336476,336494,336476,336494,keep,False,
P000087,old,f2c0e7e1c9bb44d0a8193fac9d5bcfff,336682,336724,336682,336724,keep,False,
P000087,old,18b43c08c0714036b79dcd4c21f78e26,336895,336970,336895,336970,keep,False,
P000087,old,a0ee9b3abe4c4530b921c65318ac605b,337166,337224,337166,337224,keep,False,
P000087,old,4986d335a97f46f788bba3166e60e967,337404,337438,337404,337438,keep,False,
P000087,old,d03b7e5980154c849d023ceadfa219fd,337639,337721,337639,337721,keep,False,
P000087,old,d5837465b33b4ac6b77e463e5b31dbb9,337902,337956,337902,337956,keep,False,
P000087,old,17694897e4de45049c795e519b662d28,338244,338268,338244,338268,keep,False,
P000087,old,505a4f9cb79a4bc5a43b24452dd72ac2,338974,339116,338974,339116,keep,False,
P000087,old,16b9ab04d6f1497183450ded461e294f,339225,339272,339225,339272,keep,False,
P000087,old,13c793e355304070a32cde64622b1472,339497,339533,339497,339533,keep,False,
P000087,old,dce9ff8973504ce98c40366cd11786ac,339744,339782,339744,339782,keep,False,
P000087,old,e3f10b9cca794019a39a75e8bb0e2bc6,340034,340095,340034,340095,keep,False,
P000087,old,46e293c0788b46fd999c40c02db47e4b,341220,341305,341220,341305,keep,False,
P000087,old,135ae391679246bfb459a21b161ed977,342153,342178,342153,342178,keep,False,
P000087,old,f5d973dc865f4e5e9cb419b0407bbfb1,342720,342744,342720,342744,keep,False,
P000087,old,ea8998c914cd4a668a6f316903cb8018,343180,343205,343180,343205,keep,False,
P000087,old,067e1daf62154e73bb5f666d1915eb6e,343576,343614,343576,343614,keep,False,
P000087,old,76459e466385467ea5f2a6da9fa1b50c,343805,343837,343805,343837,keep,False,
P000087,old,2854f2a7ee55459bb6f405894ee7fe99,343997,344025,343997,344025,keep,False,
P000087,old,8feee27f6a8148369e3975e8c3e15f62,344358,344381,344358,344381,keep,False,
P000087,old,ff5f0ee37a2b4f36b47f977d26179e7e,344694,344813,344694,344813,keep,False,
P000087,old,1e0d90e954df44949057a7fbfdf45932,345202,345241,345202,345241,keep,False,
P000087,old,e6c8bc811e8e4ed1933819c11023781f,346274,346393,346274,346393,keep,False,
P000087,old,3373e9a9b5484ac7b2d100d1b0f2c773,346619,346648,346619,346648,keep,False,
P000087,old,146bf5254a974677ace81af52c168f50,346840,346869,346840,346869,keep,False,
P000087,old,faee922a96f94eda89047280b62b31bd,347079,347110,347079,347110,keep,False,
P000087,old,8bdc6fc0d12d41b6920d8b276c5214bc,347260,347308,347260,347308,keep,False,
P000087,old,d15df576b308466eaa4ec2e7d28a29ee,347604,347631,347604,347631,keep,False,
P000087,old,b19a11cf267a47be81f282af04658088,347883,347906,347883,347906,keep,False,
P000087,old,3c7a59ea2594429a8ab2a435a8854f6a,348133,348159,348133,348159,keep,False,
P000087,old,74116f42219f4e3ea831a377f969b855,348412,348481,348412,348481,keep,False,
P000087,old,b9259939626e492da99bdbb4d9a91d6a,348769,348792,348769,348792,keep,False,
P000087,old,8e6ce35b828d4617aca63ed356fe9859,348998,349021,348998,349021,keep,False,
P000087,old,53afbd3cbf914c4ab7dd4a9094d08ccb,349205,349227,349205,349227,keep,False,
P000087,old,7cb959a21fd94be79a0effc5f844303c,349731,349755,349731,349755,keep,False,
P000087,old,c3551105bba04963b9b50c37a7fa5389,350064,350104,350064,350104,keep,False,
P000087,old,df203dd25740420481c9cd763bb79d71,350520,350550,350520,350550,keep,False,
P000087,old,2876a4dca9aa4f98b6d7c4817df1555c,350891,350924,350891,350924,keep,False,
P000087,old,3a97d290b65a4e2e8283b8d3cf4d11c3,351157,351184,351157,351184,keep,False,
P000087,old,4bfc95cb30144c4fb13f9e26396eb45e,351462,351491,351462,351491,keep,False,
P000087,old,a0d519c2209f44708179cc2e83fec3df,351941,351967,351941,351967,keep,False,
P000087,old,38b39c99c15a415cae5cbbe28c5ab15d,352296,352321,352296,352321,keep,False,
P000087,old,25f85bd0655e4ca0b04388a414870e9e,352765,352795,352765,352795,keep,False,
P000087,old,bce7800af7eb460abe10e19a56194975,353102,353133,353102,353133,keep,False,
P000087,old,38ce53236f0a424d8f6ad693d608c19f,353453,353480,353453,353480,keep,False,
P000087,old,08ea9e3fe0c04e18bd743cacc4603697,353819,353854,353819,353854,keep,False,
P000087,old,4f1968ba58014e06979a1efee09a3aa4,354298,354328,354298,354328,keep,False,
P000087,old,55a4860ce6954c35a37c3a5f6f08979a,355131,355167,355131,355167,keep,False,
P000087,old,7fbce5b1dd394661bf33527a8c97f1cf,355407,355442,355407,355442,keep,False,
P000087,old,64454fb7f9464cef8912e62f16e8bd86,355674,355712,355674,355712,keep,False,
P000087,old,610ffa1ffbb14e2892d4fd1d7200870d,356133,356158,356133,356158,keep,False,
P000087,old,24a36e08e03d4c2e98574960150d09cb,356418,356434,356418,356434,keep,False,
P000087,old,847b521b2be044a09791513136c457cf,356939,356956,356939,356956,keep,False,
P000087,old,8be1f3f4b5e84fba88ccd2b440645f38,357462,357482,357462,357482,keep,False,
P000087,old,e90d6daba10a4b2db203c561db896718,358207,358232,358207,358232,keep,False,
P000087,old,ee4b71fe94394eae82cdaa99ca0e4e27,358955,358982,358955,358982,keep,False,
P000087,old,3b16ef514dee403cbb097d4dc168c879,359514,359541,359514,359541,keep,False,
P000087,old,be61ec7a67b64e84b27f215eefe777e3,360218,360260,360218,360260,keep,False,
P000087,old,7cc4acb6a32b459fb0ee33e237e2d533,360618,360645,360618,360645,keep,False,
P000087,old,375a44aafd20481f87c71ef1c9c9fb70,360897,360922,360897,360922,keep,False,
P000087,old,27f9d1e7370f44f18c88bb88fd4eca64,361430,361452,361430,361452,keep,False,
P000087,old,0c704d580e01407981b9a0d7ee69d035,361650,361695,361650,361695,keep,False,
P000087,old,8326b12ebc71467ebccf81bbc3d93297,361851,361881,361851,361881,keep,False,
P000087,old,bbaabef95c7f4051b86a31f1a2f4e26e,362048,362083,362048,362083,keep,False,
P000087,old,07e64c2815fd446bae7813b457f75d36,362246,362281,362246,362281,keep,False,
P000087,old,c2a9f38e0ba7485399d5cdcf60e626d7,362441,362472,362441,362472,keep,False,
P000087,old,90227df14d9345b2b3457560cfe5d3bc,362843,362873,362843,362873,keep,False,
P000087,old,a1a49635219c4ed4859e269b6df259e4,363065,363181,363065,363181,keep,False,
P000087,old,36c8f7eb17334d3e87333859d89d101b,363505,363541,363505,363541,keep,False,
P000087,old,3ed0f3c05b9345e888c19f4b78ac8e9a,363863,363904,363863,363904,keep,False,
P000087,old,1d963e2ac84c4e65ac7a6295d483c53b,364224,364266,364224,364266,keep,False,
P000087,old,975b9ad677eb4c998fd23bf41ad4f881,364581,364620,364581,364620,keep,False,
P000087,old,6743381de6bf4202994fb4d82bfa338b,364957,364993,364957,364993,keep,False,
P000087,old,21e0d387433249f1b20022e96ab35435,369095,369179,369095,369182,end+3,False,
P000087,old,5d6fd020edf14153b2e95bb2f6e825d6,370375,370415,370372,370418,start-3|end+3,False,
P000087,old,8a0cc97720eb4bcdbd1b35e774290445,377602,377657,377602,377657,keep,False,
P000087,old,9138aa64c0e44ae5952cce2a06806d5d,381785,381849,381785,381850,end+1,False,
P000087,old,7972d6cb7ceb4bbc9bbef1c4a38e3f58,384657,384697,384657,384698,end+1,False,
P000087,old,2c15b7db392143cca3bf19b60f743533,385234,385283,385233,385283,start-1,False,
P000087,old,5a42992b6e3d45daa71474c7d46ee9da,389685,389751,389684,389753,start-1|end+2,False,
P000087,old,4a74842a831c4873a03d0cc47833b060,391269,391311,391269,391312,end+1,False,
P000087,old,16afa3396a964fe7adc1415a0a51aaad,393020,393072,393020,393072,keep,False,
P000087,old,484c554bd931488d80e077488e8673d4,393579,393634,393578,393634,start-1,False,
P000087,old,1f8ec91f080842c897577cf5bffe570c,394355,394419,394353,394420,start-2|end+1,False,
P000087,old,605dfc37eaa14be48e1d5e9e9fcfc1af,395076,395141,395076,395144,end+3,False,
P000087,old,8a1c702e92904f47b8e93f477d7d1138,396172,396234,396172,396234,keep,False,
P000087,old,28e3f017fec642a7ace876739cfa7dd8,399015,399062,399015,399065,end+3,False,
P000087,old,4a518f425b3747bcb625647cacdc0e7a,399392,399446,399392,399447,end+1,False,
P000087,old,c036bd9f403541d3bb825136b801c45e,400110,400138,400108,400138,start-2,False,
P000087,old,add0e3c67bd844ada17a42f481e08b30,400674,400740,400673,400740,start-1,False,
P000087,old,1968254e4eed41cb859d68d604c61e63,404049,404105,404047,404108,start-2|end+3,False,
P000087,old,f2a2d524f2164996b6388b1a44e3fb85,404614,404671,404614,404671,keep,False,
P000087,old,426af66f5c364e5081c88f3e4ea810a3,406318,406388,406315,406388,start-3,False,
P000087,old,baa6dfedd6a7451b85f348155bad5dae,407285,407349,407285,407349,keep,False,
P000087,old,691e4dd43a06433b8670d2e072628979,407683,407746,407683,407747,end+1,False,
P000087,old,0020002b4c2a41048567fc95953efe99,408966,409036,408966,409037,end+1,False,
P000087,old,d09c5cd2e4c1453982f67414c1146479,409686,409737,409685,409740,start-1|end+3,False,
P000087,old,92cf34254ed7449582990db9c6b64168,410425,410491,410423,410492,start-2|end+1,False,
P000087,old,b0d936c8e27e401383fa095942921057,411038,411093,411036,411093,start-2,False,
P000087,old,022102f2b7ef499bb30be8c86cd4f86d,411699,411780,411698,411780,start-1,False,
P000087,old,48f4becc23004930986624ed32ed4e49,412462,412492,412460,412493,start-2|end+1,False,
P000087,old,717b18e56b9d42ce8a3c835b7abf3f67,447292,447404,447291,447406,start-1|end+2,False,
P000087,old,19cc755d33344cf3988bb4a85cb8f073,448499,448536,448499,448536,keep,False,
P000087,old,89e89e7f52364f56b218bb364cba2237,448915,448953,448914,448953,start-1,False,
P000087,old,8f062ac230b94133bc1197ccfda81d84,449712,449754,449710,449757,start-2|end+3,False,
P000087,old,cc2ab7e169bf49c7b226548c63d5604f,450465,450507,450465,450509,end+2,False,
P000087,old,bb89684088124ae9a7f342f46e1dd2b8,451451,451492,451450,451492,start-1,False,
P000087,old,efc3b57ef59f483a909529d74b579239,452290,452326,452290,452329,end+3,False,
P000087,old,92aa65c05e75401898980eaf17ceea99,453004,453043,453002,453044,start-2|end+1,False,
P000087,old,47b9355e22fb4fbaa2b62e3771801726,453849,453887,453849,453887,keep,False,
P000087,old,604100de559843808555a523a9496199,454661,454703,454658,454703,start-3,False,
P000087,old,03562a7f6a1f4df8b6dacb1d6fe12776,455390,455429,455390,455429,keep,False,
P000087,old,554ffa65b29f46f98e7b07fce3bb1a8e,456202,456242,456202,456242,keep,False,
P000087,old,7dc05d1d0dc140deb0d352c644f0a38c,456985,457026,456984,457026,start-1,False,
P000087,old,bf35971d41ec4ea5a8a0ed7ebb65212b,457720,457761,457720,457761,keep,False,
P000087,old,25108fcd204c4826b050061c82de88ef,458537,458579,458537,458579,keep,False,
P000087,old,21764ee6febf487db8066a368ce2d4a0,567252,567367,567251,567368,start-1|end+1,False,
P000089,old,af02047b726c4a2fa8b0095be4af2b87,44294,44445,44294,44445,keep,False,
P000089,old,c3215d8148f545a7ba42f022c35375ae,46039,46083,46039,46083,keep,False,
P000089,old,d7105c61c36d407d8aa593cb467e335e,46268,46516,46268,46516,keep,False,
P000089,old,fa078b9a638942d48e784d1eca7d771f,46607,46774,46607,46774,keep,False,
P000089,old,722032f535f0403b966d32d514a46ec8,58884,58990,58884,58990,keep,False,
P000089,old,093e9385eabb4655b3ee2adc05d454ca,59766,59814,59766,59814,keep,False,
P000089,old,27db5b8d9f8541feb51315ea1c7ee28e,61035,61087,61035,61087,keep,False,
P000089,old,75982aeb0d214f7ca76a978b9b194343,62377,62413,62377,62413,keep,False,
P000089,old,73cb3f8aca6c436a8be1b03e9ecc3b7c,62572,62583,62572,62583,keep,False,
P000089,old,116c91985e1e433bad97b3c11d012489,64099,64113,64099,64113,keep,False,
P000089,old,063721fee9f94071a594658d114201c4,65469,65662,65469,65662,keep,False,
P000089,old,39f4602b3b4c49efbc51bacf6dea7b3a,66411,66567,66411,66567,keep,False,
P000089,old,5eaae463324f4ddab53ca30b1e3d3251,70815,70842,70815,70842,keep,False,
P000089,old,f33bffabdc66491b8c9f8a21a0433acd,75559,75590,75559,75590,keep,False,
P000089,old,20a890a5b28a49d19199c04d483405e5,77569,77603,77569,77603,keep,False,
P000089,old,ef150afd4482433581fbdbd5a3391de0,84784,84814,84784,84814,keep,False,
P000089,old,9633de957bed43bf974a929ce5f37e88,85534,85762,85534,85762,keep,False,
P000089,old,ea767015d7c9487ab3f7fe5ff5b8d9be,88511,88942,88511,88942,keep,False,
P000089,old,d18f40f074184701b20382bf572841aa,90697,90734,90697,90734,keep,False,
P000089,old,d63f4be0d5ec4aa1b3c6ff544b1deb1e,91117,91169,91117,91169,keep,False,
P000089,old,529e6e4147534b1e86659a81c50218a5,92293,92499,92293,92499,keep,False,
P000089,old,49efa58d52e64299b5d289c2ca88008b,93453,93491,93453,93491,keep,False,
P000089,old,d678d3b7520f4588a4af4b5366131483,94207,94259,94207,94259,keep,False,
P000089,old,bfc721acbcc9467eba661e74cc664851,94598,94774,94598,94774,keep,False,
P000089,old,6e91952be26c4894a0f789b515f53bc2,95259,95296,95259,95296,keep,False,
P000089,old,b54faae182d445e8bf9b38a1a60eec03,96003,96074,96003,96074,keep,False,
P000089,old,c80b2482cf96462f82e3f322b1ac6186,100191,100250,100191,100250,keep,False,
P000089,old,fa3f378eb22d444a9e8c1cfcbeb2cbbd,114174,114208,114174,114208,keep,False,
P000089,old,15c44a8c334b4a05bfe09851ef839622,117532,117564,117532,117564,keep,False,
P000089,old,0a2f484ca4c342f982a89df12dc475d9,118766,118900,118766,118900,keep,False,
P000089,old,0478568a1a78441c8a2155c195aea7e8,128483,128513,128483,128513,keep,False,
P000089,old,940330988a5d48478ece1225ac1c6194,133292,133325,133292,133325,keep,False,
P000089,old,13a66b250e5e4883b3ac9b3e274cacaa,140609,140777,140609,140777,keep,False,
P000089,old,7b09f7177bd34a87bab7df8516342686,142928,143030,142928,143030,keep,False,
P000089,old,c29019e3a53746fa9d07a2702964682d,144942,144976,144942,144976,keep,False,
P000089,old,6976f1d283b146e2893a1a0df07cef05,145159,145198,145159,145198,keep,False,
P000089,old,e2cf878aaa25450c963f6dc64a767adc,145809,145856,145809,145856,keep,False,
P000089,old,da7c15e395f04ceeb5fc33dc79fbf8ff,146789,146839,146789,146839,keep,False,
P000089,old,325dfe5cca0142f0b37fb69b648c9601,150521,150609,150521,150609,keep,False,
P000089,old,2531483b93f04af6bed29d94b57aaad8,164191,164228,164191,164228,keep,False,
P000089,old,8746226835604603bf46cab8871e4e23,167420,167456,167420,167456,keep,False,
P000089,old,047ee1d8f1c44881905f163654e53cad,169041,169079,169041,169079,keep,False,
P000089,old,3ffccd747a0b465abd952a5bff4e1ca8,174450,174486,174450,174486,keep,False,
P000089,old,dddf3ef88d8c44cf8a17a66bcfa274d0,175001,175032,175001,175032,keep,False,
P000089,old,5583060f307145cda1fe4ae857f287f7,183689,183754,183689,183754,keep,False,
P000089,old,b2cb3e595a4b424ba909577014b6b85e,238676,238748,238676,238748,keep,False,
P000089,old,1cbada83747b43e6a3af7ac8589e30cc,245354,245472,245354,245472,keep,False,
P000089,old,604b1647303b4a91b9b0dabdd3eb2ed4,245826,246118,245826,246118,keep,False,
P000089,old,cc3b26e487a5479dbb8cbdaebd3babf6,248934,248969,248934,248969,keep,False,
P000089,old,3317bbd6c02f4d63af0f57fa9b5cc327,251147,251180,251147,251180,keep,False,
P000089,old,40f91f2f9f2e462093bdb069eb868f10,252657,252715,252657,252715,keep,False,
P000089,old,e4e97e03c29e4c75975f42d226ce33f9,264614,264664,264614,264664,keep,False,
P000089,old,f420ee4b1eb4465d8c071dfaa362d6f0,269957,270111,269957,270111,keep,False,
P000089,old,e97db8c20bc9486290bed3c152189754,272729,272910,272729,272910,keep,False,
P000089,old,0e44040d84cf4c5e87c7717be8da2393,277280,277314,277280,277314,keep,False,
P000089,old,8b264d7fbe624b86b1b2dfa2609bb6a1,278830,278861,278830,278861,keep,False,
P000089,old,a461589a13f84a9eb734e98aafe607cf,280197,280227,280197,280227,keep,False,
P000089,old,58fba262646245fd8aca5209a0045aa7,282448,282474,282448,282474,keep,False,
P000089,old,15f2bea9942547fabcc982c1dd1901cf,294970,295003,294970,295003,keep,False,
P000089,old,8f4af94fbd3a42028134d6f7b046ad05,311210,311250,311210,311250,keep,False,
P000089,old,51be97856ebd4966925ffb6dda826f01,319675,319733,319675,319733,keep,False,
P000089,old,f3f7697d423d4d2f8364caba7e9c2f3a,326149,326299,326149,326299,keep,False,
P000089,old,045f3b67483545d795e3e599f6b815b5,362649,362737,362649,362737,keep,False,
P000089,old,8f4b911799144496aca25c56ddf3ee0f,368486,368557,368486,368557,keep,False,
P000089,old,035f9af5cab9442c821942b8a521c57f,368559,368794,368559,368794,keep,False,
P000089,old,8a4b1fc3929345da8455ae1c665c88f7,370857,370881,370857,370881,keep,False,
P000089,old,5ee3822274ce40909fe1817d4705af84,372757,372780,372757,372780,keep,False,
P000089,old,d8c8829c534f46aabf88b49227c5ebd6,373444,373471,373444,373471,keep,False,
P000089,old,4696de4500254bffab86ef3467d37dd0,387004,387148,387004,387148,keep,False,
P000089,old,f38320dc79b34d1791b1fe215912a2bd,387219,387344,387219,387344,keep,False,
P000089,old,e2e4df483f004f6a887eb868f676712f,388536,388560,388536,388560,keep,False,
P000089,old,2773691613d04dfb8e86999370050877,389801,389835,389801,389835,keep,False,
P000089,old,6c4cb89707834a8e9ed8dee00e28d108,390804,390832,390804,390832,keep,False,
P000089,old,43a0d633cb6946519bf995c66acd9890,391577,391602,391577,391602,keep,False,
P000089,old,f47cde750746407ab10236b2daa8ca3b,392501,392561,392501,392561,keep,False,
P000089,old,77252aefc90a4c5e875050dc6083a6d5,398132,398182,398132,398182,keep,False,
P000089,old,b6b79a59896142acb172205e467d0c2a,403922,403976,403922,403976,keep,False,
P000089,old,4ca12f24fc43490faecd40b5931d36de,403978,404104,403978,404104,keep,False,
P000089,old,bf6b358df9a544e09a87e11d015903e8,408577,408603,408577,408603,keep,False,
P000089,old,55ffa005ec804f41ad159f0b781f6591,413936,413966,413936,413966,keep,False,
P000089,old,a4cc654940bb444aae553059c82c150c,431782,431837,431782,431837,keep,False,
P000089,old,5044a6b3ed71464ea8abca15bf26ce85,480720,480802,480720,480802,keep,False,
P000089,old,8f280dace7004539bd48dd6328480a07,482743,483165,482743,483165,keep,False,
P000089,old,aa905bdcc9474bdb911485c6f9b508ac,484010,484062,484010,484062,keep,False,
P000089,old,07258f605df34af4afe43d1b82c7fa04,486146,486184,486146,486184,keep,False,
P000089,old,25e4c2cdc080461bab1b2f44bdc5e8aa,488913,488956,488913,488956,keep,False,
P000089,old,cadf037bccbf45f999eaa44dfb019d2e,489813,490027,489813,490027,keep,False,
P000089,old,d517df64260e4e2b91804751881401fe,490558,490576,490558,490576,keep,False,
P000089,old,fd1169ca1aa44bb48206d2b0c947b9ad,491383,491403,491383,491403,keep,False,
P000089,old,e9fbc7f739724317815da5d62cf19067,493920,493962,493920,493962,keep,False,
P000089,old,f5a6c13a33a9493e92a9bfccda2b814e,496202,496432,496202,496432,keep,False,
P000089,old,75904a0535c140f49d64b910d6b1cf35,497190,497220,497190,497220,keep,False,
P000089,old,c66dc3864b44453693fbcfcbfbe9f17c,498877,498921,498877,498921,keep,False,
P000089,old,029ed4bca5814546b415fa2b9b04968b,502160,502194,502160,502194,keep,False,
P000089,old,870c69fea0f84fa79f4965c29d69e786,503204,503380,503204,503380,keep,False,
P000089,old,a1908e1fde2d49eda18304586349d45f,504419,504455,504419,504455,keep,False,
P000089,old,9465bc70637645e2bbc3a13c229c2f14,504789,504831,504789,504831,keep,False,
P000089,old,9c1359cf8911405ca735179ccc76b70e,507443,507520,507443,507520,keep,False,
P000089,old,4d752a8364244876be882db1bee8f959,508897,509138,508897,509138,keep,False,
P000089,old,fa62d4ada3ad4de69c3f1816bd90f58e,510160,510193,510160,510193,keep,False,
